Season,DayNum,TeamA,TeamB,ScoreA,ScoreB,Target,SeedA,SeedB,TemDuasSeeds,SeedDif,WinRateA,WinRateB,WinRateDiff,Pred,Modelo,Features,Categoria
2025,138,3195,3328,58,81,-23,14,3,True,11,0.9032258064516129,0.78125,0.12197580645161288,-21.851558185752978,Random Forest,seed,Feminino
2025,138,3329,3355,68,74,-6,7,10,True,-3,0.8064516129032258,0.9,-0.09354838709677427,7.693099746475976,Random Forest,seed,Feminino
2025,138,3400,3456,105,61,44,1,16,True,-15,0.9117647058823529,0.4375,0.4742647058823529,44.17400907163295,Random Forest,seed,Feminino
2025,138,3422,3425,25,71,-46,16,1,True,15,0.7777777777777778,0.9032258064516129,-0.1254480286738351,-34.753540538321886,Random Forest,seed,Feminino
2025,138,3162,3452,59,78,-19,11,6,True,5,0.7931034482758621,0.7741935483870968,0.018909899888765347,-6.387691446528619,Random Forest,seed,Feminino
2025,139,3181,3332,59,53,6,2,10,True,-8,0.7878787878787878,0.6333333333333333,0.15454545454545454,13.806745606237092,Random Forest,seed,Feminino
2025,139,3243,3246,80,79,1,5,4,True,1,0.7878787878787878,0.7586206896551724,0.02925809822361547,-0.9391699361663014,Random Forest,seed,Feminino
2025,139,3124,3279,63,69,-6,4,5,True,-1,0.7941176470588235,0.6666666666666666,0.12745098039215685,4.1411433500151675,Random Forest,seed,Feminino
2025,139,3276,3323,55,76,-21,6,3,True,3,0.6875,0.8387096774193549,-0.15120967741935487,-5.198662478886405,Random Forest,seed,Feminino
2025,139,3231,3376,53,64,-11,9,1,True,8,0.6129032258064516,0.9090909090909091,-0.29618768328445744,-13.358635801401453,Random Forest,seed,Feminino
2025,139,3257,3395,70,85,-15,7,2,True,5,0.6774193548387096,0.9117647058823529,-0.2343453510436433,-6.387691446528619,Random Forest,seed,Feminino
2025,139,3326,3397,67,82,-15,4,5,True,-1,0.8,0.7096774193548387,0.0903225806451613,4.1411433500151675,Random Forest,seed,Feminino
2025,139,3350,3417,67,84,-17,8,1,True,7,0.8181818181818182,0.9375,-0.11931818181818177,-10.286755412808725,Random Forest,seed,Feminino
2025,140,3163,3355,91,57,34,2,10,True,-8,0.9117647058823529,0.9,0.0117647058823529,13.806745606237092,Random Forest,seed,Feminino
2025,140,3199,3261,71,101,-30,6,3,True,3,0.7419354838709677,0.8484848484848485,-0.10654936461388076,-5.198662478886405,Random Forest,seed,Feminino
2025,140,3104,3268,108,111,-3,5,4,True,1,0.7419354838709677,0.7666666666666667,-0.02473118279569897,-0.9391699361663014,Random Forest,seed,Feminino
2025,140,3277,3301,49,83,-34,7,2,True,5,0.7,0.8125,-0.11250000000000004,-6.387691446528619,Random Forest,seed,Feminino
2025,140,3314,3452,58,47,11,3,6,True,-3,0.7941176470588235,0.7741935483870968,0.01992409867172673,7.693099746475976,Random Forest,seed,Feminino
2025,140,3234,3328,62,96,-34,6,3,True,3,0.6875,0.78125,-0.09375,-5.198662478886405,Random Forest,seed,Feminino
2025,140,3228,3400,48,65,-17,8,1,True,7,0.7,0.9117647058823529,-0.21176470588235297,-10.286755412808725,Random Forest,seed,Feminino
2025,140,3280,3425,59,96,-37,9,1,True,8,0.65625,0.9032258064516129,-0.24697580645161288,-13.358635801401453,Random Forest,seed,Feminino
2025,144,3181,3314,47,38,9,2,3,True,-1,0.7878787878787878,0.7941176470588235,-0.0062388591800356386,4.1411433500151675,Random Forest,seed,Feminino
2025,144,3261,3301,80,73,7,3,2,True,1,0.8484848484848485,0.8125,0.03598484848484851,-0.9391699361663014,Random Forest,seed,Feminino
2025,144,3268,3376,67,71,-4,4,1,True,3,0.7666666666666667,0.9090909090909091,-0.14242424242424234,-5.198662478886405,Random Forest,seed,Feminino
2025,144,3279,3417,62,76,-14,5,1,True,4,0.6666666666666666,0.9375,-0.27083333333333337,-11.164216056230053,Random Forest,seed,Feminino
2025,145,3163,3328,82,59,23,2,3,True,-1,0.9117647058823529,0.78125,0.13051470588235292,4.1411433500151675,Random Forest,seed,Feminino
2025,145,3323,3395,62,71,-9,3,2,True,1,0.8387096774193549,0.9117647058823529,-0.07305502846299805,-0.9391699361663014,Random Forest,seed,Feminino
2025,145,3397,3400,59,67,-8,5,1,True,4,0.7096774193548387,0.9117647058823529,-0.20208728652751418,-11.164216056230053,Random Forest,seed,Feminino
2025,145,3243,3425,61,67,-6,5,1,True,4,0.7878787878787878,0.9032258064516129,-0.11534701857282503,-11.164216056230053,Random Forest,seed,Feminino
2025,146,3181,3376,50,54,-4,2,1,True,1,0.7878787878787878,0.9090909090909091,-0.12121212121212122,-0.9391699361663014,Random Forest,seed,Feminino
2025,146,3261,3417,65,72,-7,3,1,True,2,0.8484848484848485,0.9375,-0.08901515151515149,-5.499026762993096,Random Forest,seed,Feminino
2025,147,3163,3425,78,64,14,2,1,True,1,0.9117647058823529,0.9032258064516129,0.008538899430740043,-0.9391699361663014,Random Forest,seed,Feminino
2025,147,3395,3400,47,58,-11,2,1,True,1,0.9117647058823529,0.9117647058823529,0.0,-0.9391699361663014,Random Forest,seed,Feminino
2025,151,3163,3417,85,51,34,2,1,True,1,0.9117647058823529,0.9375,-0.02573529411764708,-0.9391699361663014,Random Forest,seed,Feminino
2025,151,3376,3400,74,57,17,1,1,True,0,0.9090909090909091,0.9117647058823529,-0.002673796791443861,2.8287391663492376,Random Forest,seed,Feminino
2025,153,3163,3376,82,59,23,2,1,True,1,0.9117647058823529,0.9090909090909091,0.002673796791443861,-0.9391699361663014,Random Forest,seed,Feminino
2025,134,1106,1384,70,68,2,16,16,True,0,0.5454545454545454,0.43333333333333335,0.11212121212121207,3.115476559116264,Random Forest,seed_winrate,Masculino
2025,134,1314,1361,95,68,27,11,11,True,0,0.6285714285714286,0.6896551724137931,-0.06108374384236459,-0.5529853179013396,Random Forest,seed_winrate,Masculino
2025,135,1110,1291,72,83,-11,16,16,True,0,0.625,0.6363636363636364,-0.011363636363636354,5.2732458676352545,Random Forest,seed_winrate,Masculino
2025,135,1400,1462,80,86,-6,11,11,True,0,0.5588235294117647,0.65625,-0.09742647058823528,-2.4280898738917327,Random Forest,seed_winrate,Masculino
2025,136,1116,1242,79,72,7,10,7,True,3,0.6060606060606061,0.6363636363636364,-0.030303030303030276,-7.565894259435668,Random Forest,seed_winrate,Masculino
2025,136,1106,1120,63,83,-20,16,1,True,15,0.5454545454545454,0.8484848484848485,-0.3030303030303031,-19.892973791430446,Random Forest,seed_winrate,Masculino
2025,136,1140,1433,80,71,9,6,11,True,-5,0.7272727272727273,0.8181818181818182,-0.09090909090909094,4.282237937787474,Random Forest,seed_winrate,Masculino
2025,136,1166,1257,89,75,14,9,8,True,1,0.7058823529411765,0.7941176470588235,-0.08823529411764697,-0.7437146659240315,Random Forest,seed_winrate,Masculino
2025,136,1179,1281,67,57,10,11,6,True,5,0.9032258064516129,0.6666666666666666,0.23655913978494625,0.8101675954048239,Random Forest,seed_winrate,Masculino
2025,136,1208,1211,68,89,-21,9,8,True,1,0.625,0.7575757575757576,-0.13257575757575757,0.9193647405226351,Random Forest,seed_winrate,Masculino
2025,136,1188,1222,40,78,-38,16,1,True,15,0.6333333333333333,0.8823529411764706,-0.24901960784313726,-23.094541760111188,Random Forest,seed_winrate,Masculino
2025,136,1155,1270,67,69,-2,5,12,True,-7,0.8181818181818182,0.8064516129032258,0.011730205278592476,4.680982630988437,Random Forest,seed_winrate,Masculino
2025,136,1276,1471,68,65,3,5,12,True,-7,0.7352941176470589,0.875,-0.13970588235294112,-0.6344955892061156,Random Forest,seed_winrate,Masculino
2025,136,1219,1345,63,75,-12,13,4,True,9,0.84375,0.6666666666666666,0.17708333333333337,-7.578673878409174,Random Forest,seed_winrate,Masculino
2025,136,1303,1385,53,83,-30,15,2,True,13,0.625,0.8823529411764706,-0.25735294117647056,-22.723002221448425,Random Forest,seed_winrate,Masculino
2025,136,1397,1459,77,62,15,2,15,True,-13,0.7941176470588235,0.53125,0.2628676470588235,18.265690738469765,Random Forest,seed_winrate,Masculino
2025,136,1401,1463,80,71,9,4,13,True,-9,0.6875,0.75,-0.0625,13.03007843594028,Random Forest,seed_winrate,Masculino
2025,136,1403,1423,82,72,10,3,14,True,-11,0.7575757575757576,0.78125,-0.02367424242424243,7.174800504423587,Random Forest,seed_winrate,Masculino
2025,136,1417,1429,72,47,25,7,10,True,-3,0.6875,0.78125,-0.09375,-1.1324091083208732,Random Forest,seed_winrate,Masculino
2025,136,1285,1458,66,85,-19,14,3,True,11,0.7096774193548387,0.7428571428571429,-0.03317972350230414,-16.430987870216573,Random Forest,seed_winrate,Masculino
2025,137,1104,1352,90,81,9,2,15,True,-13,0.7575757575757576,0.7575757575757576,0.0,17.332041841872726,Random Forest,seed_winrate,Masculino
2025,137,1103,1112,65,93,-28,13,4,True,9,0.8125,0.6470588235294118,0.1654411764705882,-7.578673878409174,Random Forest,seed_winrate,Masculino
2025,137,1124,1280,75,72,3,9,8,True,1,0.5625,0.6363636363636364,-0.07386363636363635,1.0651525037856313,Random Forest,seed_winrate,Masculino
2025,137,1161,1272,78,70,8,12,5,True,7,0.7352941176470589,0.8529411764705882,-0.11764705882352933,-10.89483032152459,Random Forest,seed_winrate,Masculino
2025,137,1163,1328,67,59,8,8,9,True,-1,0.696969696969697,0.6060606060606061,0.09090909090909094,1.5075036591948356,Random Forest,seed_winrate,Masculino
2025,137,1181,1291,93,49,44,1,16,True,-15,0.9117647058823529,0.6363636363636364,0.27540106951871657,15.728498078890498,Random Forest,seed_winrate,Masculino
2025,137,1196,1313,95,69,26,1,16,True,-15,0.8823529411764706,0.6774193548387096,0.20493358633776093,31.967408018003272,Random Forest,seed_winrate,Masculino
2025,137,1228,1462,86,73,13,6,11,True,-5,0.6363636363636364,0.65625,-0.019886363636363646,13.858999296569728,Random Forest,seed_winrate,Masculino
2025,137,1235,1252,82,55,27,3,14,True,-11,0.7272727272727273,0.71875,0.008522727272727293,8.379385124653716,Random Forest,seed_winrate,Masculino
2025,137,1246,1407,76,57,19,3,14,True,-11,0.6666666666666666,0.6774193548387096,-0.010752688172043001,5.8411414505145345,Random Forest,seed_winrate,Masculino
2025,137,1213,1268,49,81,-32,13,4,True,9,0.78125,0.7575757575757576,0.02367424242424243,-10.186126019935227,Random Forest,seed_winrate,Masculino
2025,137,1136,1277,62,87,-25,15,2,True,13,0.65625,0.8181818181818182,-0.16193181818181823,-23.351949127426302,Random Forest,seed_winrate,Masculino
2025,137,1279,1314,71,64,7,6,11,True,-5,0.6666666666666666,0.6285714285714286,0.03809523809523807,6.509849170709461,Random Forest,seed_winrate,Masculino
2025,137,1266,1307,66,75,-9,7,10,True,-3,0.696969696969697,0.78125,-0.08428030303030298,0.948687829327535,Random Forest,seed_winrate,Masculino
2025,137,1251,1332,52,81,-29,12,5,True,7,0.8064516129032258,0.7272727272727273,0.07917888563049846,-7.547903300990374,Random Forest,seed_winrate,Masculino
2025,137,1388,1435,59,56,3,7,10,True,-3,0.84375,0.625,0.21875,9.410433646562133,Random Forest,seed_winrate,Masculino
2025,138,1116,1385,75,66,9,10,2,True,8,0.6060606060606061,0.8823529411764706,-0.2762923351158645,-17.089792746139896,Random Forest,seed_winrate,Masculino
2025,138,1120,1166,82,70,12,1,9,True,-8,0.8484848484848485,0.7058823529411765,0.142602495543672,1.4146772369787082,Random Forest,seed_winrate,Masculino
2025,138,1140,1458,91,89,2,6,3,True,3,0.7272727272727273,0.7428571428571429,-0.01558441558441559,-3.2504498260454135,Random Forest,seed_winrate,Masculino
2025,138,1211,1222,76,81,-5,8,1,True,7,0.7575757575757576,0.8823529411764706,-0.124777183600713,-5.604408474967298,Random Forest,seed_winrate,Masculino
2025,138,1276,1401,91,79,12,5,4,True,1,0.7352941176470589,0.6875,0.047794117647058876,-2.0303534955183555,Random Forest,seed_winrate,Masculino
2025,138,1270,1345,62,76,-14,12,4,True,8,0.8064516129032258,0.6666666666666666,0.13978494623655913,-10.981979498643195,Random Forest,seed_winrate,Masculino
2025,138,1397,1417,67,58,9,2,7,True,-5,0.7941176470588235,0.6875,0.10661764705882348,6.633144515300089,Random Forest,seed_winrate,Masculino
2025,138,1179,1403,64,77,-13,11,3,True,8,0.9032258064516129,0.7575757575757576,0.1456500488758553,-11.227008678613547,Random Forest,seed_winrate,Masculino
2025,139,1104,1388,80,66,14,2,7,True,-5,0.7575757575757576,0.84375,-0.08617424242424243,4.948529960579497,Random Forest,seed_winrate,Masculino
2025,139,1112,1332,87,83,4,4,5,True,-1,0.6470588235294118,0.7272727272727273,-0.0802139037433155,3.5476425388337165,Random Forest,seed_winrate,Masculino
2025,139,1124,1181,66,89,-23,9,1,True,8,0.5625,0.9117647058823529,-0.3492647058823529,-8.997004509751795,Random Forest,seed_winrate,Masculino
2025,139,1163,1196,75,77,-2,8,1,True,7,0.696969696969697,0.8823529411764706,-0.18538324420677355,-3.040541398416399,Random Forest,seed_winrate,Masculino
2025,139,1228,1246,75,84,-9,6,3,True,3,0.6363636363636364,0.6666666666666666,-0.030303030303030276,-7.565894259435668,Random Forest,seed_winrate,Masculino
2025,139,1161,1268,71,72,-1,12,4,True,8,0.7352941176470589,0.7575757575757576,-0.022281639928698693,-8.318052021888786,Random Forest,seed_winrate,Masculino
2025,139,1277,1307,71,63,8,2,10,True,-8,0.8181818181818182,0.78125,0.03693181818181823,4.725236286045109,Random Forest,seed_winrate,Masculino
2025,139,1235,1279,78,91,-13,3,6,True,-3,0.7272727272727273,0.6666666666666666,0.06060606060606066,2.5457767401443867,Random Forest,seed_winrate,Masculino
2025,143,1104,1140,113,88,25,2,6,True,-4,0.7575757575757576,0.7272727272727273,0.030303030303030276,-0.3572923654003375,Random Forest,seed_winrate,Masculino
2025,143,1112,1181,93,100,-7,4,1,True,3,0.6470588235294118,0.9117647058823529,-0.2647058823529411,-9.69495367513749,Random Forest,seed_winrate,Masculino
2025,143,1196,1268,87,71,16,1,4,True,-3,0.8823529411764706,0.7575757575757576,0.124777183600713,4.3860542291099565,Random Forest,seed_winrate,Masculino
2025,143,1116,1403,83,85,-2,10,3,True,7,0.6060606060606061,0.7575757575757576,-0.1515151515151515,-3.651409917553494,Random Forest,seed_winrate,Masculino
2025,144,1120,1276,78,65,13,1,5,True,-4,0.8484848484848485,0.7352941176470589,0.11319073083778963,6.764013303632502,Random Forest,seed_winrate,Masculino
2025,144,1222,1345,62,60,2,1,4,True,-3,0.8823529411764706,0.6666666666666666,0.21568627450980393,9.160935774064257,Random Forest,seed_winrate,Masculino
2025,144,1277,1279,73,70,3,2,6,True,-4,0.8181818181818182,0.6666666666666666,0.1515151515151516,9.120460700691353,Random Forest,seed_winrate,Masculino
2025,144,1246,1397,65,78,-13,3,2,True,1,0.6666666666666666,0.7941176470588235,-0.12745098039215685,2.000230035759447,Random Forest,seed_winrate,Masculino
2025,145,1104,1181,65,85,-20,2,1,True,1,0.7575757575757576,0.9117647058823529,-0.15418894830659535,-6.366949443931255,Random Forest,seed_winrate,Masculino
2025,145,1196,1403,84,79,5,1,3,True,-2,0.8823529411764706,0.7575757575757576,0.124777183600713,5.4039775780921255,Random Forest,seed_winrate,Masculino
2025,146,1120,1277,70,64,6,1,2,True,-1,0.8484848484848485,0.8181818181818182,0.030303030303030276,0.4095381331027446,Random Forest,seed_winrate,Masculino
2025,146,1222,1397,69,50,19,1,2,True,-1,0.8823529411764706,0.7941176470588235,0.08823529411764708,-3.278464855406033,Random Forest,seed_winrate,Masculino
2025,152,1120,1196,73,79,-6,1,1,True,0,0.8484848484848485,0.8823529411764706,-0.033868092691622054,4.544095238911417,Random Forest,seed_winrate,Masculino
2025,152,1181,1222,67,70,-3,1,1,True,0,0.9117647058823529,0.8823529411764706,0.02941176470588236,1.9989344854778297,Random Forest,seed_winrate,Masculino
2025,154,1196,1222,65,63,2,1,1,True,0,0.8823529411764706,0.8823529411764706,0.0,-5.120824822903844,Random Forest,seed_winrate,Masculino
2025,135,3235,3343,68,63,5,11,11,True,0,0.6666666666666666,0.75,-0.08333333333333337,0.8225415798798156,Random Forest,seed_winrate,Feminino
2025,135,3380,3471,68,56,12,16,16,True,0,0.5625,0.5454545454545454,0.017045454545454586,5.4571408836261766,Random Forest,seed_winrate,Feminino
2025,136,3162,3449,63,60,3,11,11,True,0,0.7931034482758621,0.59375,0.1993534482758621,7.415501131951984,Random Forest,seed_winrate,Feminino
2025,136,3219,3456,63,69,-6,16,16,True,0,0.6333333333333333,0.4375,0.1958333333333333,7.1231912473921,Random Forest,seed_winrate,Feminino
2025,137,3124,3213,73,60,13,4,13,True,-9,0.7941176470588235,0.9375,-0.14338235294117652,15.739937707015487,Random Forest,seed_winrate,Feminino
2025,137,3181,3250,86,25,61,2,15,True,-13,0.7878787878787878,0.8125,-0.024621212121212155,29.300842623206396,Random Forest,seed_winrate,Feminino
2025,137,3231,3428,76,68,8,9,8,True,1,0.6129032258064516,0.7333333333333333,-0.12043010752688166,-5.351267302400043,Random Forest,seed_winrate,Feminino
2025,137,3193,3243,41,85,-44,12,5,True,7,0.8709677419354839,0.7878787878787878,0.08308895405669603,-6.53474344971907,Random Forest,seed_winrate,Feminino
2025,137,3246,3251,79,78,1,4,13,True,-9,0.7586206896551724,0.8,-0.04137931034482767,17.780876997114227,Random Forest,seed_winrate,Feminino
2025,137,3257,3304,63,58,5,7,10,True,-3,0.6774193548387096,0.65625,0.02116935483870963,5.9638052651539475,Random Forest,seed_winrate,Feminino
2025,137,3235,3276,74,80,-6,11,6,True,5,0.6666666666666666,0.6875,-0.02083333333333337,-13.004562847068653,Random Forest,seed_winrate,Feminino
2025,137,3123,3279,65,83,-18,12,5,True,7,0.7878787878787878,0.6666666666666666,0.12121212121212122,-5.819028596947716,Random Forest,seed_winrate,Feminino
2025,137,3323,3372,106,54,52,3,14,True,-11,0.8387096774193549,0.84375,-0.005040322580645129,30.823351667653526,Random Forest,seed_winrate,Feminino
2025,137,3286,3326,51,71,-20,13,4,True,9,0.9032258064516129,0.8,0.10322580645161283,-13.125472918965562,Random Forest,seed_winrate,Feminino
2025,137,3332,3435,77,73,4,10,7,True,3,0.6333333333333333,0.6875,-0.054166666666666696,-1.981357627208246,Random Forest,seed_winrate,Feminino
2025,137,3210,3350,49,74,-25,9,8,True,1,0.6875,0.8181818181818182,-0.13068181818181823,-0.4147138528539459,Random Forest,seed_winrate,Feminino
2025,137,3376,3399,108,48,60,1,16,True,-15,0.9090909090909091,0.8275862068965517,0.08150470219435735,39.10741048128857,Random Forest,seed_winrate,Feminino
2025,137,3192,3395,51,73,-22,15,2,True,13,0.9,0.9117647058823529,-0.0117647058823529,-21.466048434666472,Random Forest,seed_winrate,Feminino
2025,137,3378,3397,66,101,-35,12,5,True,7,0.696969696969697,0.7096774193548387,-0.012707722385141729,-14.834421022977137,Random Forest,seed_winrate,Feminino
2025,137,3380,3417,46,84,-38,16,1,True,15,0.5625,0.9375,-0.375,-35.79747400529751,Random Forest,seed_winrate,Feminino
2025,138,3104,3453,81,67,14,5,12,True,-7,0.7419354838709677,0.84375,-0.10181451612903225,9.555213004416187,Random Forest,seed_winrate,Feminino
2025,138,3117,3163,34,103,-69,15,2,True,13,0.6666666666666666,0.9117647058823529,-0.2450980392156863,-28.346777582983467,Random Forest,seed_winrate,Feminino
2025,138,3199,3206,94,59,35,6,11,True,-5,0.7419354838709677,0.8387096774193549,-0.09677419354838712,10.202124487297477,Random Forest,seed_winrate,Feminino
2025,138,3166,3228,57,66,-9,9,8,True,1,0.8125,0.7,0.11250000000000004,1.1683043618891147,Random Forest,seed_winrate,Feminino
2025,138,3234,3293,92,57,35,6,11,True,-5,0.6875,0.78125,-0.09375,9.900894043234604,Random Forest,seed_winrate,Feminino
2025,138,3261,3361,103,48,55,3,14,True,-11,0.8484848484848485,0.71875,0.1297348484848485,21.66824553480861,Random Forest,seed_winrate,Feminino
2025,138,3268,3313,82,69,13,4,13,True,-9,0.7666666666666667,0.875,-0.10833333333333328,12.197056986858456,Random Forest,seed_winrate,Feminino
2025,138,3217,3277,50,64,-14,10,7,True,3,0.8571428571428571,0.7,0.15714285714285714,-3.578730234505776,Random Forest,seed_winrate,Feminino
2025,138,3143,3280,46,59,-13,8,9,True,-1,0.7575757575757576,0.65625,0.10132575757575757,8.99568083739446,Random Forest,seed_winrate,Feminino
2025,138,3301,3436,75,55,20,2,15,True,-13,0.8125,0.65625,0.15625,25.36922344694636,Random Forest,seed_winrate,Feminino
2025,138,3314,3333,70,49,21,3,14,True,-11,0.7941176470588235,0.5454545454545454,0.24866310160427807,19.806542883687232,Random Forest,seed_winrate,Feminino
2025,138,3195,3328,58,81,-23,14,3,True,11,0.9032258064516129,0.78125,0.12197580645161288,-18.607499824120964,Random Forest,seed_winrate,Feminino
2025,138,3329,3355,68,74,-6,7,10,True,-3,0.8064516129032258,0.9,-0.09354838709677427,5.013733508951776,Random Forest,seed_winrate,Feminino
2025,138,3400,3456,105,61,44,1,16,True,-15,0.9117647058823529,0.4375,0.4742647058823529,41.49203156892128,Random Forest,seed_winrate,Feminino
2025,138,3422,3425,25,71,-46,16,1,True,15,0.7777777777777778,0.9032258064516129,-0.1254480286738351,-28.98406767799339,Random Forest,seed_winrate,Feminino
2025,138,3162,3452,59,78,-19,11,6,True,5,0.7931034482758621,0.7741935483870968,0.018909899888765347,-9.617238874014417,Random Forest,seed_winrate,Feminino
2025,139,3181,3332,59,53,6,2,10,True,-8,0.7878787878787878,0.6333333333333333,0.15454545454545454,14.305126730066753,Random Forest,seed_winrate,Feminino
2025,139,3243,3246,80,79,1,5,4,True,1,0.7878787878787878,0.7586206896551724,0.02925809822361547,5.817207798436514,Random Forest,seed_winrate,Feminino
2025,139,3124,3279,63,69,-6,4,5,True,-1,0.7941176470588235,0.6666666666666666,0.12745098039215685,13.789505133468753,Random Forest,seed_winrate,Feminino
2025,139,3276,3323,55,76,-21,6,3,True,3,0.6875,0.8387096774193549,-0.15120967741935487,-1.531812261482927,Random Forest,seed_winrate,Feminino
2025,139,3231,3376,53,64,-11,9,1,True,8,0.6129032258064516,0.9090909090909091,-0.29618768328445744,-19.968940937287677,Random Forest,seed_winrate,Feminino
2025,139,3257,3395,70,85,-15,7,2,True,5,0.6774193548387096,0.9117647058823529,-0.2343453510436433,-13.83709176390059,Random Forest,seed_winrate,Feminino
2025,139,3326,3397,67,82,-15,4,5,True,-1,0.8,0.7096774193548387,0.0903225806451613,8.34408218666152,Random Forest,seed_winrate,Feminino
2025,139,3350,3417,67,84,-17,8,1,True,7,0.8181818181818182,0.9375,-0.11931818181818177,-9.984269594784298,Random Forest,seed_winrate,Feminino
2025,140,3163,3355,91,57,34,2,10,True,-8,0.9117647058823529,0.9,0.0117647058823529,12.066899115862352,Random Forest,seed_winrate,Feminino
2025,140,3199,3261,71,101,-30,6,3,True,3,0.7419354838709677,0.8484848484848485,-0.10654936461388076,-6.417347183446641,Random Forest,seed_winrate,Feminino
2025,140,3104,3268,108,111,-3,5,4,True,1,0.7419354838709677,0.7666666666666667,-0.02473118279569897,-3.0128711979741367,Random Forest,seed_winrate,Feminino
2025,140,3277,3301,49,83,-34,7,2,True,5,0.7,0.8125,-0.11250000000000004,-10.529713462449138,Random Forest,seed_winrate,Feminino
2025,140,3314,3452,58,47,11,3,6,True,-3,0.7941176470588235,0.7741935483870968,0.01992409867172673,6.142441027539711,Random Forest,seed_winrate,Feminino
2025,140,3234,3328,62,96,-34,6,3,True,3,0.6875,0.78125,-0.09375,0.023421701793218782,Random Forest,seed_winrate,Feminino
2025,140,3228,3400,48,65,-17,8,1,True,7,0.7,0.9117647058823529,-0.21176470588235297,-13.22349616453951,Random Forest,seed_winrate,Feminino
2025,140,3280,3425,59,96,-37,9,1,True,8,0.65625,0.9032258064516129,-0.24697580645161288,-19.28109219051787,Random Forest,seed_winrate,Feminino
2025,144,3181,3314,47,38,9,2,3,True,-1,0.7878787878787878,0.7941176470588235,-0.0062388591800356386,5.673781573045114,Random Forest,seed_winrate,Feminino
2025,144,3261,3301,80,73,7,3,2,True,1,0.8484848484848485,0.8125,0.03598484848484851,4.596500808258935,Random Forest,seed_winrate,Feminino
2025,144,3268,3376,67,71,-4,4,1,True,3,0.7666666666666667,0.9090909090909091,-0.14242424242424234,-6.068055585424781,Random Forest,seed_winrate,Feminino
2025,144,3279,3417,62,76,-14,5,1,True,4,0.6666666666666666,0.9375,-0.27083333333333337,-13.348113074890943,Random Forest,seed_winrate,Feminino
2025,145,3163,3328,82,59,23,2,3,True,-1,0.9117647058823529,0.78125,0.13051470588235292,10.687086467912318,Random Forest,seed_winrate,Feminino
2025,145,3323,3395,62,71,-9,3,2,True,1,0.8387096774193549,0.9117647058823529,-0.07305502846299805,9.10520342911016,Random Forest,seed_winrate,Feminino
2025,145,3397,3400,59,67,-8,5,1,True,4,0.7096774193548387,0.9117647058823529,-0.20208728652751418,-9.756065463403697,Random Forest,seed_winrate,Feminino
2025,145,3243,3425,61,67,-6,5,1,True,4,0.7878787878787878,0.9032258064516129,-0.11534701857282503,-11.69555906401533,Random Forest,seed_winrate,Feminino
2025,146,3181,3376,50,54,-4,2,1,True,1,0.7878787878787878,0.9090909090909091,-0.12121212121212122,-5.061140555508589,Random Forest,seed_winrate,Feminino
2025,146,3261,3417,65,72,-7,3,1,True,2,0.8484848484848485,0.9375,-0.08901515151515149,-2.469269760697393,Random Forest,seed_winrate,Feminino
2025,147,3163,3425,78,64,14,2,1,True,1,0.9117647058823529,0.9032258064516129,0.008538899430740043,-6.707611396844757,Random Forest,seed_winrate,Feminino
2025,147,3395,3400,47,58,-11,2,1,True,1,0.9117647058823529,0.9117647058823529,0.0,0.7661659977842067,Random Forest,seed_winrate,Feminino
2025,151,3163,3417,85,51,34,2,1,True,1,0.9117647058823529,0.9375,-0.02573529411764708,-5.328429968724085,Random Forest,seed_winrate,Feminino
2025,151,3376,3400,74,57,17,1,1,True,0,0.9090909090909091,0.9117647058823529,-0.002673796791443861,4.904795932853983,Random Forest,seed_winrate,Feminino
2025,153,3163,3376,82,59,23,2,1,True,1,0.9117647058823529,0.9090909090909091,0.002673796791443861,0.8984219917902004,Random Forest,seed_winrate,Feminino
2025,134,1106,1384,70,68,2,16,16,True,0,0.5454545454545454,0.43333333333333335,0.11212121212121207,-0.08427130430936813,XGBoost,seed,Masculino
2025,134,1314,1361,95,68,27,11,11,True,0,0.6285714285714286,0.6896551724137931,-0.06108374384236459,-0.08427130430936813,XGBoost,seed,Masculino
2025,135,1110,1291,72,83,-11,16,16,True,0,0.625,0.6363636363636364,-0.011363636363636354,-0.08427130430936813,XGBoost,seed,Masculino
2025,135,1400,1462,80,86,-6,11,11,True,0,0.5588235294117647,0.65625,-0.09742647058823528,-0.08427130430936813,XGBoost,seed,Masculino
2025,136,1116,1242,79,72,7,10,7,True,3,0.6060606060606061,0.6363636363636364,-0.030303030303030276,-3.9172723293304443,XGBoost,seed,Masculino
2025,136,1106,1120,63,83,-20,16,1,True,15,0.5454545454545454,0.8484848484848485,-0.3030303030303031,-22.07179069519043,XGBoost,seed,Masculino
2025,136,1140,1433,80,71,9,6,11,True,-5,0.7272727272727273,0.8181818181818182,-0.09090909090909094,4.430679798126221,XGBoost,seed,Masculino
2025,136,1166,1257,89,75,14,9,8,True,1,0.7058823529411765,0.7941176470588235,-0.08823529411764697,-1.4119160175323486,XGBoost,seed,Masculino
2025,136,1179,1281,67,57,10,11,6,True,5,0.9032258064516129,0.6666666666666666,0.23655913978494625,-3.4461333751678467,XGBoost,seed,Masculino
2025,136,1208,1211,68,89,-21,9,8,True,1,0.625,0.7575757575757576,-0.13257575757575757,-1.4119160175323486,XGBoost,seed,Masculino
2025,136,1188,1222,40,78,-38,16,1,True,15,0.6333333333333333,0.8823529411764706,-0.24901960784313726,-22.07179069519043,XGBoost,seed,Masculino
