Season,DayNum,TeamA,TeamB,ScoreA,ScoreB,Target,SeedA,SeedB,TemDuasSeeds,SeedDif,WinRateDiff,Pred,Categoria
2025,140,3277,3301,49,83,-34,7,2,True,5,-0.1125,-8.020443,W
2025,140,3314,3452,58,47,11,3,6,True,-3,0.0199240986717267,7.070972,W
2025,140,3234,3328,62,96,-34,6,3,True,3,-0.09375,-5.0058494,W
2025,140,3228,3400,48,65,-17,8,1,True,7,-0.2117647058823529,-12.946776,W
2025,140,3280,3425,59,96,-37,9,1,True,8,-0.2469758064516128,-16.329552,W
2025,144,3181,3314,47,38,9,2,3,True,-1,-0.0062388591800356,3.7428439,W
2025,144,3261,3301,80,73,7,3,2,True,1,0.0359848484848485,-0.16611366,W
2025,144,3268,3376,67,71,-4,4,1,True,3,-0.1424242424242423,-6.0109715,W
2025,144,3279,3417,62,76,-14,5,1,True,4,-0.2708333333333333,-11.263797,W
2025,145,3163,3328,82,59,23,2,3,True,-1,0.1305147058823529,4.500034,W
2025,145,3323,3395,62,71,-9,3,2,True,1,-0.073055028462998,-1.1207108,W
2025,145,3397,3400,59,67,-8,5,1,True,4,-0.2020872865275141,-8.020443,W
2025,145,3243,3425,61,67,-6,5,1,True,4,-0.115347018572825,-8.020443,W
2025,146,3181,3376,50,54,-4,2,1,True,1,-0.1212121212121212,-2.428255,W
2025,146,3261,3417,65,72,-7,3,1,True,2,-0.0890151515151514,-4.8926463,W
2025,147,3163,3425,78,64,14,2,1,True,1,0.00853889943074,-0.16611366,W
2025,147,3395,3400,47,58,-11,2,1,True,1,0.0,-0.16611366,W
2025,151,3163,3417,85,51,34,2,1,True,1,-0.025735294117647,-0.45305645,W
2025,151,3376,3400,74,57,17,1,1,True,0,-0.0026737967914438,3.176718,W
2025,153,3163,3376,82,59,23,2,1,True,1,0.0026737967914438,-0.16611366,W
