Season,DayNum,TeamA,TeamB,ScoreA,ScoreB,Target,SeedA,SeedB,TemDuasSeeds,SeedDif,WinRateDiff,Pred,Categoria
2025,137,3246,3251,79,78,1,4,13,True,-9,-0.0413793103448276,11.419880009279964,W
2025,137,3257,3304,63,58,5,7,10,True,-3,0.0211693548387096,5.984418713195653,W
2025,137,3235,3276,74,80,-6,11,6,True,5,-0.0208333333333333,-6.437599432294976,W
2025,137,3123,3279,65,83,-18,12,5,True,7,0.1212121212121212,-5.752237351672478,W
2025,137,3323,3372,106,54,52,3,14,True,-11,-0.0050403225806451,17.108928028728158,W
2025,137,3286,3326,51,71,-20,13,4,True,9,0.1032258064516128,-12.32697738863732,W
2025,137,3332,3435,77,73,4,10,7,True,3,-0.0541666666666666,-3.988799646374479,W
2025,137,3210,3350,49,74,-25,9,8,True,1,-0.1306818181818182,-3.096982995211651,W
2025,137,3376,3399,108,48,60,1,16,True,-15,0.0815047021943573,25.0221106423535,W
2025,137,3192,3395,51,73,-22,15,2,True,13,-0.0117647058823529,-18.81022001562733,W
2025,137,3378,3397,66,101,-35,12,5,True,7,-0.0127077223851417,-7.596949624821712,W
2025,137,3380,3417,46,84,-38,16,1,True,15,-0.375,-35.22558748556059,W
2025,138,3104,3453,81,67,14,5,12,True,-7,-0.1018145161290322,7.315445690105046,W
2025,138,3117,3163,34,103,-69,15,2,True,13,-0.2450980392156863,-27.908379007531845,W
2025,138,3199,3206,94,59,35,6,11,True,-5,-0.0967741935483871,6.503701057591499,W
2025,138,3166,3228,57,66,-9,9,8,True,1,0.1125,0.5749978501758758,W
2025,138,3234,3293,92,57,35,6,11,True,-5,-0.09375,6.382322777048512,W
2025,138,3261,3361,103,48,55,3,14,True,-11,0.1297348484848485,18.442602315432676,W
2025,138,3268,3313,82,69,13,4,13,True,-9,-0.1083333333333332,9.744535857636931,W
2025,138,3217,3277,50,64,-14,10,7,True,3,0.1571428571428571,-3.178912049150459,W
2025,138,3143,3280,46,59,-13,8,9,True,-1,0.1013257575757575,6.497463633314576,W
2025,138,3301,3436,75,55,20,2,15,True,-13,0.15625,24.253312659382328,W
2025,138,3314,3333,70,49,21,3,14,True,-11,0.248663101604278,20.27824579570524,W
2025,138,3195,3328,58,81,-23,14,3,True,11,0.1219758064516128,-13.39985381249205,W
2025,138,3329,3355,68,74,-6,7,10,True,-3,-0.0935483870967742,4.394253497657971,W
2025,138,3400,3456,105,61,44,1,16,True,-15,0.4742647058823529,44.01039146450398,W
2025,138,3422,3425,25,71,-46,16,1,True,15,-0.1254480286738351,-23.788742983323065,W
2025,138,3162,3452,59,78,-19,11,6,True,5,0.0189098998887653,-5.812596286827982,W
2025,139,3181,3332,59,53,6,2,10,True,-8,0.1545454545454545,12.320087995471203,W
2025,139,3243,3246,80,79,1,5,4,True,1,0.0292580982236154,-0.0689911467320079,W
2025,139,3124,3279,63,69,-6,4,5,True,-1,0.1274509803921568,7.337642398205996,W
2025,139,3276,3323,55,76,-21,6,3,True,3,-0.1512096774193548,-6.483119903984575,W
2025,139,3231,3376,53,64,-11,9,1,True,8,-0.2961876832844574,-20.14635239125677,W
2025,139,3257,3395,70,85,-15,7,2,True,5,-0.2343453510436433,-13.291797100118462,W
2025,139,3326,3397,67,82,-15,4,5,True,-1,0.0903225806451613,5.587710780601335,W
2025,139,3350,3417,67,84,-17,8,1,True,7,-0.1193181818181817,-9.579309057123796,W
2025,140,3163,3355,91,57,34,2,10,True,-8,0.0117647058823529,10.48383231261835,W
2025,140,3199,3261,71,101,-30,6,3,True,3,-0.1065493646138807,-5.050767508475186,W
2025,140,3104,3268,108,111,-3,5,4,True,1,-0.0247311827956989,-0.9452364209886784,W
2025,140,3277,3301,49,83,-34,7,2,True,5,-0.1125,-8.164646337385731,W
2025,140,3314,3452,58,47,11,3,6,True,-3,0.0199240986717267,5.859541975258979,W
2025,140,3234,3328,62,96,-34,6,3,True,3,-0.09375,-4.5372018955442535,W
2025,140,3228,3400,48,65,-17,8,1,True,7,-0.2117647058823529,-12.949748941256484,W
2025,140,3280,3425,59,96,-37,9,1,True,8,-0.2469758064516128,-19.021720583453067,W
2025,144,3181,3314,47,38,9,2,3,True,-1,-0.0062388591800356,4.817643948717368,W
2025,144,3261,3301,80,73,7,3,2,True,1,0.0359848484848485,-0.1415451035665403,W
2025,144,3268,3376,67,71,-4,4,1,True,3,-0.1424242424242423,-6.655865775813512,W
2025,144,3279,3417,62,76,-14,5,1,True,4,-0.2708333333333333,-14.06240889410391,W
2025,145,3163,3328,82,59,23,2,3,True,-1,0.1305147058823529,7.2843067005669235,W
2025,145,3323,3395,62,71,-9,3,2,True,1,-0.073055028462998,-1.1528547339553072,W
2025,145,3397,3400,59,67,-8,5,1,True,4,-0.2020872865275141,-9.348384340149757,W
2025,145,3243,3425,61,67,-6,5,1,True,4,-0.115347018572825,-8.002868092878751,W
2025,146,3181,3376,50,54,-4,2,1,True,1,-0.1212121212121212,-3.124372640496033,W
2025,146,3261,3417,65,72,-7,3,1,True,2,-0.0890151515151514,-4.081326802281451,W
2025,147,3163,3425,78,64,14,2,1,True,1,0.00853889943074,-0.650313598539885,W
2025,147,3395,3400,47,58,-11,2,1,True,1,0.0,-0.4087629336219242,W
2025,151,3163,3417,85,51,34,2,1,True,1,-0.025735294117647,-0.9802822885310976,W
2025,151,3376,3400,74,57,17,1,1,True,0,-0.0026737967914438,3.3633925450583955,W
2025,153,3163,3376,82,59,23,2,1,True,1,0.0026737967914438,-0.3793974294316024,W
